,description,address1,address2,zip_code,city,state_code,country_code,latitude,longitude
3,Canada,"9955, avenue de Catania, bureau 135",,J4Z 3V5,"Brossard, QuÃƒÂ©bec",,CAN,,
4,Germany,GrÃƒÂ¼nwalder Weg 28g,,82041,Oberhaching,,DEU,48.0284937,11.584516
5,France,"14, Place des Victoires",,92600,AsniÃƒÂ¨res sur Seine,,FRA,48.9106267,2.2918842
6,Mexico,Ave. Amores 707,,03100,"Col. Del Valle, D.F.",,MEX,19.3871733,-99.1655564
7,Netherlands,Schipholweg 99,,2316 XA,Leiden,,NLD,52.1692579,4.4878109
8,Switzerland,St. Jakobs-Strasse 96,,4052,Basel,,CHE,47.5459945,7.6015152
9,"Canada, Western",DVPO 43024,,T2J 7A7,"Calgary, Alberta",,CAN,,
10,Germany (Berlin),GeschÃƒÂ¤ftsstelle Berlin,Alt-Moabit 96 C,10559,Berlin,,DEU,,
11,Germany (Bonn),GeschÃƒÂ¤ftsstelle Bonn,Ubierstr. 92,53173,Bonn,,DEU,,
12,United Kingdom & Ireland,"8th Floor, West Wing",54 Hagley Road,B16 8PE,Birmingham,,GBR,,
13,"United Kingdom, Sheffield",City Gate,8 St. Mary's Gate,S1 4LW,Sheffield,,GBR,53.3630547,-1.5031169
14,Australia (Perth),2/298 Selby St North,Osborne Park Western Australia,6017,Perth,,AUS,,
15,Germany (BÃ¶hl-Iggelheim),Am Bahnhofsplatz 1,,67459,BÃ¶hl-Iggelheim,,DEU,,
0,,"5758, Yerington Ave.",,89110,Las Vegas,NV,USA,36.170206,-115.0479
0,Tweegee Develpoment,B.S.R 1,Ben Gurion 2,,Ramat Gan,,ISR,32.037363,34.8003705
1,Tipeez Turkey,,,,Istanbul,,TUR,,
2,Tvidi.ru,,,,Moscow,,RUS,,
3,Twigis.com,,,,Buenos Aires,,ARG,,
0,,180 Golf Club Rd.,#238,94523,Pleasant Hill,CA,USA,37.9715275,-122.0686077
0,Office,The Hall Salem Chapel,Hunslet Lane,LS10 1JW,Leeds,,GBR,,
0,Head office,Untit 7 TBIU,IIT DELHI,,New Delhi,,IND,,
0,Headquarters,185 Berry Street,,,San Francisco,CA,USA,37.777092,-122.391011
0,Head Office,Evolve,Rainton Bridge South Business Park,DH4 5QY,Sunderland,,GBR,,
0,Northern Ireland Office,3 Colvin Place,Carrowreagh Road,BT16 1QT,Belfast,,GBR,,
0,UK Head Office,The Mount,2 Woodstock Link,BT6 8DD,Belfast,,GBR,54.649575,-5.919693
0,Lime Productions,401 East Ontario,Suite 2710,60611,Chicago,IL,USA,41.893397,-87.61694
0,Headquarters,,,,,CA,USA,44.528743,-88.10135
0,INTERA d.o.o.,Osojnikova 3,,2250,Ptuj,,SVN,46.419467,15.875225
0,HQ,10 Lytton Road,,OX4 3PB,Oxford,,GBR,51.734276,-1.221595
0,,"708 Gravenstein Hwy. North,",#162,95472,Sebastopol,CA,USA,,
0,Headquarters,Lviv,,79022,Lviv,,UKR,,
0,UK Head Office,The Mount,2 Woodstock Link,BT6 8DD,Belfast,,GBR,54.649575,-5.919693
0,HQ,Leopoldstrasse 236,,80807,Munich,,DEU,48.179853,11.585174
0,,,,,,,GBR,,
0,HQ,Wadenbrunner Strasse 10,,97509,Kolitzheim,,DEU,,
0,"Charlotte, NC",1355 Greenwood Cliff,Suite 300,28204,Charlotte,NC,USA,35.208745,-80.83722
0,ProjectAmarillo.com,4401 S Coulter St,#1323,79109,Amarillo,TX,USA,33.5159679,-101.905099
0,Alefo Interactive Ltd.,140 Rothchild Blvd.,,65272,Tel Aviv,,ISR,,
0,Berlin Office,Rungestrasse 22-24,,10179,Berlin,,DEU,52.512271,13.419282
0,Frankston Office,28 Beach St,,3199,Frankston,,AUS,-38.141777,145.123041
0,Headquarter,"5-10-1 #1001, Shinjuku",Shinjuku-ku,160-0022,Tokyo,,JPN,,
1,Branch Office,"111 N Market Street, 6th Floor",,95113,San Jose,CA,USA,,
0,Headquarters,,,,New York,NY,USA,40.756054,-73.986951
1,,,,,London,,GBR,51.500152,-0.126236
0,HQ,via Mario Idiomi 3/17,,20090,Assago,,ITA,45.409118,9.126291
0,Corporate Headquarters,PK 1000 Ulus,,06040,Ankara,,TUR,,
0,Central Office,Lavapies 26 1A,,28012,Madrid,,ESP,40.412323,-3.703248
0,Headquarters,"H1, 4 Antares Place",Mairangi Bay,1001,Auckland,,NZL,-36.74277,174.729567
0,,Feldkircherstrasse 100,Postfach 333,9494,Schaan,,LIE,47.1806631,9.5236102
0,Central Office,440 Totten Pond Rd,,,Waltham,MA,USA,42.396986,-71.255848
0,Boulder Office,1881 9th Street,Suite 102,80302,Boulder,CO,USA,40.058448,-105.278785
1,London Office,"Princess House, 50-60 Eastcastle Street",Suite 305,W1W 8EA,London,,GBR,51.5139758,-0.12301269999999999
0,,21771 Stevens Creek Blvd,Suite 200,95014,Cupertino,CA,USA,37.323234,-122.055177
0,HQ,Sandhamnsgatan 63 C,,115 28,Stockholm,,SWE,,
0,HQ,1720 S. Amphlett Boulevard,Suite 320,94402,San Mateo,CA,USA,37.5574,-122.301914
0,HQ,6034 W. Courtyard Drive,Suite 309,78730,Austin,TX,USA,30.355703,-97.797117
0,Headquarters,Tumblingerstr. 56,,80337,Munich,,DEU,48.123252,11.554552
0,,"#202/3, 29th Main,","BTM Layout Ist Stage,",560068,Bangalore,,IND,12.9093426,77.5833979
0,Barcelona HQ,,,,,,ESP,,
0,World Headquarters,Unit 6 Mercury Way,Mercury Park,M41 7HS,Manchester,,GBR,53.465082,-2.335605
0,,Ravutsky 29,,43220,Raanana,,ISR,,
0,Headquarters,Sarmiento 1242 11D,,2000,Rosario,,ARG,,
0,,16471 blatt blvd,Suite 204,33326,Weston,FL,USA,26.120726,-80.3728937
0,,703 Waterford Way,Suite 700,33126,Miami,FL,USA,,
0,Emerginvest,474 Broadway,Suite 5,02138,Cambridge,MA,USA,42.374396,-71.113686
0,HQ,60 Canal St,,02114,Boston,MA,USA,,
0,,205 Avent Pines Lane,,27540,Holly Springs,NC,USA,35.633134,-78.862414
0,Headquarter,"Via Castel Morrone, 1",,20129,Milan,,ITA,45.468399,9.214761
1,Office,"Via S. Bernardino, 6",,24122,Bergamo,,ITA,45.692026,9.663717
0,Atlanta,3340 Peachtree St,,30309,Atlanta,GA,USA,33.792535,-84.386384
0,Wroclaw Office,Braniborska 2/10,,53-668,Wroclaw,,POL,51.110381,17.016446
0,Main Office,VakÃƒÂ¥sveien 9,,1395,Hvalstad,,NOR,59.852826,10.47651
0,,"181 N. 11th Street, Suite 307",,11211,New York City,NY,USA,40.719436,-73.954391
0,Singapore,809 French Road,#06-162 Kitchener Complex,200809,Singapore,,SGP,1.308655,103.861929
0,HQ,35 Ã¢â‚¬â€œ 2855 Pembina Hwy,Suite 412,R3C 2H5,"Winnipeg, Manitoba",,CAN,,
0,New Jersey Office,,,08873,Somerset,NJ,USA,40.554887,-74.464286
1,Chennai-India Office,,,,Chennai,,IND,13.060416,80.249634
0,,12819 SE 38th,St PMB 293,98006,Bellevue,WA,USA,47.5760962,-122.1691547
0,HQ office,12 Desbrosses St. 2nd fl.,,10016,New York,NY,USA,,
0,,,,,Toronto,,CAN,43.670233,-79.386755
0,Headquarters,11760 U.S. 1,#500,33408,North Palm Beach,FL,USA,,
0,HQ,1804 Embarcadero Road,Suite 200,94303,Palo Alto,CA,USA,,
0,,118 King St.,6th Floor,94107,San Francisco,CA,USA,37.779437,-122.390254
1,,1055 Thomas Jefferson St. NW,Suite 680,20007,Washington,DC,USA,38.903762,-77.059765
2,,175 Varick St.,10th Floor,10014,New York,NY,USA,40.727475,-74.005489
3,,1 St. John's Lane,,EC1M 4BL,London,,GBR,51.521351,-0.10231799999999999
4,,Keizersgracht 477 E,,,Amsterdam,,ANT,,
5,,Room 304 Building C3 Red Building,570 Huai Hai Xi Road,200052,Shanghai,,CHN,,
6,,28 rue de Londres,,75008,Paris,,FRA,,
0,Barcelona Headquarters,"Ed. Meridian C/ RossellÃ³ i Porcel, 21, planta 12",,08016,Barcelona,,ESP,,
1,Madrid Office,"Paseo de la Castellana , 180 1Ã‚Âª planta",,28046,Madrid,,ESP,,
2,San Francisco Office,"315 Montgomery Street, 9th Floor",,94104,San Francisco,CA,USA,,
3,New York Office,747 3rd Avenue,,10017,New York,NY,USA,,
4,Shanghai Office,"IMAGO Tower, 11 Floor No. 99 Wu Ning Road",,200063,Shanghai,,CHN,,
5,Tokyo Office,"Atago Green Hills MORI Tower 41F, 2-5-1 Atago, Minato-ku,",,105-6241,Tokyo,,JPN,,
0,,GPO Box 3209,,3001 VIC,Melbourne,,AUS,,
0,,38 Watchetts Road,,GU152PB,Camberley,,GBR,,
0,HQ,,,30023,Atlanta,GA,USA,33.841783,-84.523571
0,HQ,281 Winter Street,Suite 350,02451,Waltham,MA,USA,,
0,HQ,,,,,,USA,,
0,,4530 East Shea Boulevard,Suite 130,85028,Phoenix,AZ,USA,33.58308,-111.983364
0,HQ,"1010 Sycamore Ave., Suite 309",,91030,South Pasadena,CA,USA,34.111471,-118.174878
0,Main Office,200 Cahaba Park Circle,#225,35244,Birmingham,AL,USA,33.430111,-86.707805
0,HQ,25 Orinda Way,,94563,Orinda,CA,USA,,
0,,,,94109,San Francisco,CA,USA,37.792979,-122.421242
0,World Office,39 Malcolm Road,Rondebosch,7700,Cape Town,,ZAF,,
0,Mirial Headquarters,Via Donatello 30,,20131,Milan,,ITA,45.480311,9.221114
0,Builders CoPilot,"11465, Sunset Hill Rd","Suite # 400, Reston",20190,Reston,VA,USA,,
0,Manchester (UK) Office,Peter House,Oxford Street,M1 5AN,Manchester,,GBR,53.47363,-2.249752
0,Registered Office,New 38 Old 120 Chamiers Road,Nandanam,600035,Chennai,,IND,,
0,Headquarter,,,I-31100,Treviso,,ITA,45.657409,12.22861
0,Main Office,,,H3S 1X1,Montreal,,CAN,45.496141,-73.63222
0,HQ,"515, Atma House,",Ashram Road,380 009,Ahmedabad,,IND,,
0,Headquarters,3200 Coronado Drive,,95054,Santa Clara,CA,USA,37.379684,-121.97514
1,Canada office,"34 Colonnade Road, Suite 100",,K2E 7J6,Ottawa,,CAN,45.343475,-75.7186146
2,United Kingdom office,400 Thames Valley Park Drive,,RG6 1PT,Reading,,GBR,51.461674,-0.9339100000000001
3,France office,121 Rue d'Aguesseau,,92100,Boulogne Billancourt,,FRA,48.8386994,2.2376715
4,Germany office,Max-Planck-Strasse 4,,85609,Aschheim-Dornach,,DEU,48.1520662,11.682318800000001
5,Australia office,"Level 26,44 Market Street",,2000,Sydney NSW,,AUS,,
6,China office,"Level 29 Kerry Centre, 1515 Nan Jing West, Road Jing An District",,200040,Shanghai,,CHN,,
7,India office,"4 th Floor, Amar Apex, Near Baner telephone exchange, Baner Road",,411045,Pune,,IND,,
0,,300 Lenora St B159,,98121,Seattle,WA,USA,47.61321,-122.342169
0,"Motorator, Inc.",13428 Maxella Ave.,Suite 432,90292,Marina Del Rey,CA,USA,33.987216,-118.440266
0,,Kerkstraat 108,,9050,Ghent,,BEL,51.044163,3.75144
0,Main Office,14290 Gillis Road,Suite A,75244,Dallas,TX,USA,30.369585999999998,-97.981336
0,Cellogic Israe,Molcho 5,Suite 2,92185,Jerusalem,,ISR,,
0,Technology,,,,Los Angeles,CA,USA,34.052187,-118.243425
1,Sales & Marketing,,,,Montreal,,CAN,45.545447,-73.639076
0,,PO Box 391118,,44139,Solon,OH,USA,41.383063,-81.4498717
0,Headquarters,,,,Denver,CO,USA,39.755092,-104.988123
0,SimpleLeap Headquarters,48 Peachtree Ave.,,30305,Atlanta,GA,USA,33.834764,-84.378116
0,World Headquarters,731 Market Street,Suite 600,94103,San Francisco,CA,USA,37.580093,-122.347745
0,HQ,PO Box 54063,,95154,San Jose,CA,USA,,
0,Head Office,"Suite 1002, Tenth Floor, Dilkusha Forum",Main Tariq Road,75400,Karachi,,PAK,24.9068278,67.0806218
0,Headquarter,"4Fl., No. 30, Alley 75,Lane 71, Jiangnan St.,",Neihu Chiu,114,Taipei,,TWN,,
0,Ukrainian Office,"15 Devyatoho Sichnya St., Suite 421",,73000,Kherson,,UKR,,
0,3scale SPAIN,"C/Napols 187, 8",,08013,Barcelona,,ESP,41.406335,2.192023
1,3scale USA,440 N Wolfe Rd,,94085,Sunnyvale,CA,USA,,
2,3scale UK @TechHub London,76-80 City Rd,,EC1Y 2BJ,London,,GBR,,
0,HQ,1166 Avenue of the Americas,32nd Floor,10036,New York,NY,USA,,
0,The Next Web HQ,Nieuwe Achtergracht 17,,1018XV,Amsterdam,,NLD,,
0,HQ,Vijzelgracht 72 Suite 2.21,,1017 HL,Amsterdam,,NLD,52.361477,4.891592
0,HQ,3000 N Mopac,Suite 390,78731,Austin,TX,USA,51.001975,3.61682
1,Europe Office,Xavier De Cocklaan 66-5,,BE-9830,Sint-Martens-Latem,,BEL,,
2,US Headquarters,7000 N Mopac,Suite 390,78731,Austin,TX,USA,,
0,London (Headquarters),The Old Toy Factory,"20-23 City North, Fonthill Road",N4 3HF,London,,GBR,,
1,Sales USA,1407 Oakland Blvd,Suite 103,94596,Walnut Creek,CA,USA,37.898338,-122.070297
2,Sibelius Australia,2/52 Weaver Street,,SA 5039,Edwardstown,,AUS,-34.985993,138.570233
0,New York,,,10006,,NY,USA,40.708093,-74.01312
0,Headquarters,1064 Greenwood Boulvard,,32736,Lake Mary,FL,USA,28.757202,-81.334464
0,,727 Allston Way,,94710,Berkeley,CA,USA,37.8650275,-122.2987371
0,San Diego Office,"600 B Street, Suite 1850",,92101,San Diego,CA,USA,32.717797,-117.158793
0,,980 Roosevelt,Suite 200,92620,Irvine,CA,USA,33.69361,-117.765492
1,,"3rd Floor, MJR Arcade","Khanamet, Gurukul Society, Madhapur",500081,Hyderabad,,IND,17.4391746,78.3785343
2,,"Stronvar, Manor Lane","Baydon, Marlborough",SN8 2JD,Wiltshire,,GBR,51.4987295,-1.5953939
0,,116 New Montgomery,,94105,San Francisco,CA,USA,37.7870923,-122.3999719
0,,,"San Mateo,",,"California,",,USA,,
0,NY (Headquarters),25 W. 39TH STREET,14TH FLOOR,10018,NEW YORK,NY,USA,40.730763,-74.000827
0,"BakeSpace, Inc.",7510 Sunset Blvd.,Suite 1150,90046,Los Angeles,CA,USA,34.098028,-118.353624
0,,1536 Sonoma Ave,,95815,Sacramento,CA,USA,38.623596,-121.432307
0,,5753 nw158 st,,33014,Miami,FL,USA,25.916982,-80.29413
0,NY Office,33 wyckoff place,,11598,Woodmere,NY,USA,40.629181,-73.712064
0,Office,"Alessandro Volta 2, Oficina 18",,29590,Madrid,,ESP,,
0,HQ,909 North Sepulveda Blvd.,11th Floor,90245,El Segundo,CA,USA,33.92997,-118.39683
0,Headquarters,702 Marshall St,Suite 200,94063,Redwood City,CA,USA,37.487281,-122.227995
0,Geodelic HQ,3384 Robertson Place,Suite 100,90034,Los Angeles,CA,USA,34.005914,-118.488129
0,"Clearwater, FL",15500 Lightwave Dr.,Suite 300,33760,Clearwater,FL,USA,27.913011,-82.702449
0,,2000 Town Center,Suite 2050,48075,Southfield,MI,USA,,
0,HQ,310 Armour Road,Suite 203,64116,North Kansas City,MO,USA,,
0,World Headquarters,120 Pine St.,,05401,Burlington,VT,USA,44.476379,-73.215187
0,HQ,"605 Ellis Street,",Suite 100,94043,Mountain View,CA,USA,37.401818,-122.050565
0,Headquarters,"48, rue de Miromesnil",,75008,Paris,,FRA,48.874602,2.315812
0,,LoanKrunch,,92130,San Diego,CA,USA,,
0,,"611 Pennsylvania Ave., SE",#274,200073,Washington,DC,USA,38.8851407,-76.9979517
0,SmartTouch Mobile HQ,,,92037,La Jolla,CA,USA,32.847521,-117.274609
0,QFx House,47B Stoneygate Rd,,LE2 2BP,Leicester,,GBR,52.6168,-1.103537
0,Main Office,13091 Pond Springs Rd.,Suite D-350,78729,Austin,TX,USA,30.443493,-97.77512
0,,610 W. Morgan St. #302,,27701-2194,Durham,NC,USA,35.9995717,-78.9065258
0,Headquarters,10 Milk St,Suite 1150,02108,Boston,MA,USA,,
0,Head Office,"530, 1000 8th Ave SW",,T2P 3M7,Calgary,,CAN,51.046142,-114.083713
0,Headquarters,,,,Tampa,FL,USA,27.98141,-82.451141
0,World HQ,61/39 Rathdowne Street,Carlton,3053,Melbourne,,AUS,-37.793125,144.971266
0,Mailing Address,"355 E. 72nd St., Suite 4E",,10021,New York,NY,USA,40.768058,-73.956599
1,Corporate Headquarters,153 Roebling St.,,11211,Brooklyn,NY,USA,40.714056,-73.957854
0,,P.O. Box 250672,,30325,Atlanta,GA,USA,33.7486,-84.3884
0,,2001 S First St,Suite 201,61820,Champaign,IL,USA,40.090392,-88.239237
0,,,,560102,Bangalore,,IND,12.527394,78.212494
0,Main Office,,,94085,Sunnyvale,CA,USA,37.386441,-122.012707
0,New York,"305 West Broadway, Suite 187",,10013,New York,NY,USA,40.721583,-74.004441
0,,,,94105,San Francisco,CA,USA,37.7881481,-122.3943387
0,,"425 Carrall Street,",Suite 220,V6B 6E3,Vancouver,,CAN,49.2812342,-123.1043395
0,Headquarters,247 West 37th Street,Suite 602,10018,New York,NY,USA,40.753931,-73.991123
0,HQ,Tokyo Building 2-7-3 Marunouchi Chiyoda-ku,,100-8310,Tokyo,,JPN,,
0,,2001 Landings Drive,,94043,Mountain View,CA,USA,37.418262,-122.087859
0,,1637 Wazee Street,2nd Floor,80202,Denver,CO,USA,39.751996,-104.999615
0,,"3101 Jay Street, Suite 101",,,Santa Clara,CA,USA,37.37743,-121.961893
0,"Berkeley, CA",,,,,,USA,,
0,HQ,"280 Hope St,",Suite 100,94041,Mountain View,CA,USA,37.3923684,-122.0786234
0,"Berlin, Germany",Am Borsigturm 48,,13507,Berlin,,DEU,52.583651,13.285504
0,HQ,5138 Sunnyslope Avenue,,91423,Sherman Oaks,CA,USA,,
0,Utah,702 North 1890 West,,84601,Provo,UT,USA,40.241555,-111.687548
0,,704A Little St. Alexandria,,22301,Alexandria,VA,USA,38.813998,-77.05856
0,,"2400 Boston St,",Suite 364,21224,Baltimore,MD,USA,39.281734,-76.581864
0,Headquarters,110 West Ninth Street #332,,19801,Wilmington,DE,USA,39.744919,-75.549039
0,,,,03867,Rochester,NH,USA,43.3104064,-70.9903438
0,,"Suite 561, 5F, No. 19-11",Sanchong Rd. Nangang Dist.,,Taipei,,TWN,,
0,Main office,55 Broad Street,Floor 7,10004,New York,NY,USA,,
0,HQ,501 2nd Street,Suite 310,94107,San Francisco,CA,USA,37.783171,-122.392901
0,HQ,,,,Santa Clara,CA,USA,37.352313,-121.967982
0,World Headquarters,225 Santa Clara Street,1200,95113,San Jose,CA,USA,37.334738,-121.891516
1,Eastern HQ,"101 Federal St, Suite 1900",,02110,Boston,MA,USA,42.355077,-71.056928
2,Denver Office,1860 Blake St,,80202,Denver,CO,USA,,
3,London Office,Regent's Place,338 Euston Road,NQ1 3BT,London,,GBR,,
0,HQ,6001 Shellmound Street,Suite 350,94608-1091,Emeryville,CA,USA,,
0,,1877 Broadway,Suite 703,80302,Boulder,CO,USA,40.014129,-105.252306
0,,110 Chauncy Street,,02111,Boston,MA,USA,42.352835,-71.0609612
0,,,,,San Francisco,CA,USA,37.775196,-122.419204
0,Headquarters,Otterstraat 199,,2300,Turnhout,,BEL,51.321354,4.958736
0,,5776 Lindero Canyon Rd,,91362,Westlake Village,CA,USA,34.155251,-118.795355
0,j2 Global communications,6922 Hollywood Blvd,5th Floor,90028,Los Angeles,CA,USA,34.101555,-118.340696
0,3Com Corporate HQ,350 Campus Dr,,01752,Marlborough,MA,USA,42.326722,-71.58432
0,World HQ,,,,Sydney,,AUS,-33.867139,151.207114
0,,,,,Mountain View,CA,USA,,
0,,3000 Town Center,Suite 2200,48075,Southfield,MI,USA,42.47715,-83.245467
0,World Headquarters,321 7th St,,94103,San Francisco,CA,USA,37.764395,-122.401024
0,,"Vanterpool Plaza, 2nd floor",Wickhams Cay I,,"Road Town, Tortola",,ISL,,
0,Sales and Biz Dev Office,245 West 17th St.,4th Fl.,10011,New York,NY,USA,40.741441,-73.999675
0,,PO Box 630,,97396,Willamina,OR,USA,45.1748,-123.565171
0,,735 Emerson Street,,94301,Palo Alto,CA,USA,37.443,-122.159291
0,,15 Avenue Charles Cros,,34830,JACOU,,FRA,43.6569655,3.9022353
0,,,,,San Francisco,CA,USA,37.7749295,-122.4194155
0,West Coast,731 Market Street,Floor 6,94103,San Francisco,CA,USA,37.78691,-122.404403
1,East Coast,16 West 23rd,Floor 4,10010,New York,NY,USA,40.741594,-73.990468
0,Napa Office,1250 Main Street,Ste 270,94559,Napa,CA,USA,38.3010857,-122.2870103
0,,"3675 Mt Diablo Boulevard, Suite 110",,94549,Lafayette,CA,USA,,
0,,1823 Niles ave,,31520,Brunswick,GA,USA,31.1568341,-81.4830594
0,main office,salt lake,kolkata,700091,kolkata,,IND,22.582303,88.416152
0,New York Office,111 John Street,Suite 1801,10038,New York,NY,USA,40.7075492,-74.0055997
0,Main Office,LCB Depot,31 Rutland St,LE1 1RE,Leicester,,GBR,,
0,London HQ,42-44 Grovesnor Gardens,,SW1W 0EB,London,,GBR,,
0,"Finjan Holdings, Inc",122 East 42nd Street,Suite 1512,10168,New York,NY,USA,37.37027,-121.924053
0,XBOSoft,640 Rocca Ave.,,94080,San Francisco,CA,USA,,
0,Nealite HQ,10 rue du Faubourg PoissonniÃƒÂ¨re,,75010,Paris,,FRA,,
1,Nealite | London,Tavistock Street,,,London,,GBR,,
2,Nealite | San Francisco,Rausch Street,,94103,San Fran,CA,USA,,
3,Nealite | London,Tavistock Street,,WC2E,London,,GBR,,
0,Head Office,,,Ba99DT,Wincanton,,GBR,51.386522,0.544338
0,Groove Club LLC,"552 Valley Brook Ave, Suite 1",,07071,Lyndhurst,NJ,USA,40.809076,-74.119948
0,,445 Sherman Avenue,,94306,Palo Alto,CA,USA,41.889832,-87.626718
0,Berlin,Alexanderstr.7,,10178,Berlin,,DEU,52.523021,13.414913
1,Taipei,,,,Taipei,,TWN,,
0,FastMetrics Office,1 Hallidie Plaza,Suite 838,94102,San Francisco,CA,USA,37.784137,-122.408646
0,youcalc,"Vesterbrogade 24, 4.",,DK-1620,Copenhagen,,DNK,55.672869,12.558307
0,SOHO,39 Clark Hill Rd,,06424,East Hampton,CT,USA,41.595196,-72.51949
0,Headquarters,11300 Rockville Pike,,20852,Rockville,MD,USA,39.041778,-77.110678
1,Washington DC Location,1615 M. Street,,20036,Washinton,DC,USA,38.905926,-77.037825
0,Office,360 West 34th Street,9E,10001,New York,NY,USA,40.753207,-73.995886
0,OwnerList.net,,,,"Chestermere, AB",,CAN,51.030424,-113.807114
0,SpeedSell Ltd,Omnibus House,North Road,N7 9DP,London,,GBR,,
0,HOME,,,V6A 3B6,Vancouver,,CAN,49.280756,-123.093583
0,Main Office,1340 S. De Anza Blvd.,Suite 104,95129,San Jose,CA,USA,37.299332,-122.031435
0,Headquarters,"101 Metro Drive, Suite 330",,95110,San Jose,CA,USA,37.368878,-121.917236
1,Development,"C/204/10, Pune IT Park, 34 Aundh Road","Bhau-Patil Marg, Bhopodi,",411020,Pune,,IND,,
0,San Francisco,18 Bartol Street,,94133,SF,CA,USA,37.797909,-122.403312
0,,"Leninskiy pr, 26",,424000,Yoshkar-Ola,,RUS,,
0,,2275 Research Blvd.,Suite 500,20850,Rockville,MD,USA,39.1021065,-77.1834433
0,UK Office,Wessex House,Upper Market Street,SO50 9FD,Eastleigh,,GBR,,
0,HQ,720 Monroe Street,E306,07030,Hoboken,NJ,USA,40.747005,-74.039011
0,HQ,9197 South Peoria Street,,80112-5833,Englewood,CO,USA,,
0,HQ,101 Second Street,Suite 400,94105,San Francisco,CA,USA,,
0,HQ,600 Townsend,Suite 129 E,94103,San Francisco,CA,USA,37.771706,-122.402683
0,"Waterloo, ON",100 Lodge St,,N2J2V6,Waterloo,,CAN,43.474686,-80.521246
0,Head Office,Hardtbergstr. 6,,53127,Bonn,,DEU,50.710267,7.066468
0,"FetchBack, Inc.",100 W University Drive,Suite 101,85281,Tempe,AZ,USA,33.426418,-111.9396
0,Headquarters,3235 S Wadsworth Blvd,,80227,Lakewood,CO,USA,39.658017,-105.084475
0,Moscow office,Leninski prospekt,,119261,Moscow,,RUS,,
0,London Office,,,EC4V,London,,GBR,51.511349,-0.103101
0,Headquarters,300 Eglinton Ave East,,M4P1L5,Toronto,,CAN,43.708615,-79.3891727
0,San Francisco,,,,San Francisco,CA,USA,37.775196,-122.419204
0,World Headquarters,"101/102, Shivrise, Akurli Road,",Kandivali East,400101,Mumbai,,IND,,
1,Gujarat Dev Center,"405, Soham-2, Near Navrang School","Darpan Cross Roads, Navrangpura,",380009,Ahmedabad,,IND,,
0,Main office,10/11 Exchange Place,IFSC,D1,Dublin,,IRL,53.338093,-6.239955
1,Rome office,"Via Federico V. Nardelli, 105",,00144,Roma,,ITA,,
0,Rotterdam,Lloydstraat 138c,,3024 EA,Rotterdam,,NLD,51.906973,4.463134
0,Dublin,,,,,,IRL,,
1,Boston,,,,,MA,USA,,
0,buzzd HQ,833 Broadway,,10003,New York,NY,USA,40.733928,-73.991334
0,,165 West End Ave,Suite 3J,10023,New York,NY,USA,40.777072,-73.987036
0,,200 Middlefield Road,Suite 106,94025,Menlo Park,CA,USA,37.45604,-122.165399
0,Corporate Headquarters,1690 McCandless Dr.,,95035,Milpitas,CA,USA,37.407311,-121.898605
0,Worldwide Headquarters,110 Rose Orchard Way,Suite 200,95134,San Jose,CA,USA,37.4155698,-121.9486567
1,New York Office,5 Penn Plaza,23rd Floor,10001,New York,NY,USA,40.749577,-73.9916486
0,HQ,1900 Firman Drive,Suite 600,75081,Richardson,TX,USA,,
0,"Tula Technology, Inc.",2460 Zanker Road.,,95131,San JOSE,CA,USA,37.3866297,-121.9223396
0,,100 Nagog Park,,01720,Acton,MA,USA,,
0,HQ,535 Del Rey Avenue,,94086,Sunnyvale,CA,USA,,
0,,100 Church Street,,EN2 6BQ,Enfield,,GBR,51.6534166,-0.0881738
0,HQ,2740 Zanker Rd.,,95134,San Jose,CA,USA,,
0,,1344 Crossman Ave.,,94089-1113,Sunnyvale,CA,USA,37.412876,-122.008583
0,,,,,Milpitas,CA,USA,,
0,US Office,910 East Hamilton Avenue,Suite 200,95008,Campbell,CA,USA,37.293687,-121.934573
0,,"101/B, Pranay Sudarshan, M.G.Road",,400077,Mumbai,,IND,,
0,DB HQ,1112 Ocean Drive,,90266,Manhattan Beach,CA,USA,37.5758867,-122.3277578
0,,1600 Rene-Levesque Blvd W,Suite 900,H3H 1P9,Montreal,,CAN,45.4938086,-73.5749531
0,Cliqset HQ,1450 Flagler Avenue,#3,32207,Jacksonville,FL,USA,30.310978,-81.657707
0,Headquarters,39395 W.12 Mile Rd,Suite 200,48331,Farmington Hills,MI,USA,42.496914,-83.435298
0,head office,"the axis building, maingate",team valley,ne11 0nq,gateshead,,GBR,,
